"","INSPECTION_DATE","COMMODITY_DISPLAY_NAME","COMMODITY_TAXONOMIC_DISPLAY_NAME","INSPECTION_PATHWAY","ORIGIN","SUBCATEGORY","INSPECTION_LOCATION_STATE_CODE","DETERMINATION_TYPE","PEST_TAXONOMIC_NAME","QUARANTINE_RECOMMENDATION","DIAGNOSTIC_DETERMINATION_ID","DIAGNOSTIC_REQUEST_ID","NUMBER_DEAD_ADULTS","NUMBER_DEAD_CYSTS","NUMBER_DEAD_EGGS","NUMBER_DEAD_IMMATURE","NUMBER_DEAD_PUPAE","NUMBER_ALIVE_ADULTS","NUMBER_ALIVE_CYSTS","NUMBER_ALIVE_EGGS","NUMBER_ALIVE_IMMATURE","NUMBER_ALIVE_PUPAE","PEST_TAXON_ID","PEST_TAXONOMY_KINGDOM","PEST_TAXONOMY_PHYLUM","PEST_TAXONOMY_CLASS","PEST_TAXONOMY_ORDER","PEST_TAXONOMY_FAMILY","PEST_TAXONOMY_GENUS","PEST_TAXONOMY_SPECIES"
"4717","2023-01-17","Brassica rapa subsp. pekinensis (Brassicaceae) - CHINESE CABBAGE","Brassica rapa subsp. pekinensis (Brassicaceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1152154,540697,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4718","2021-12-09","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",887907,416627,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4719","2018-01-21","Ocimum basilicum (Lamiaceae) - Ocimum basilicum ","Ocimum basilicum (Lamiaceae)","Airport - Aircraft - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera sp. (Noctuidae)","No Phytosanitary Action",511870,239909,NA,NA,NA,0,NA,NA,NA,NA,4,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"4720","2018-03-09","Cichorium intybus var. foliosum  - RADICCHIO","Cichorium intybus var. foliosum ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera ornithogalli (Guenée) (Noctuidae)","No Phytosanitary Action",492777,231319,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7310,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","ornithogalli"
"4721","2021-11-23","Brassica oleracea var. viridis  - KALE","Brassica oleracea var. viridis ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",877237,411611,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4722","2020-08-07","Petroselinum crispum (Apiaceae) - PARSLEY","Petroselinum crispum (Apiaceae)","Airport - Aircraft - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",65763,39724,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4723","2021-10-14","Tagetes sp.  - Tagetes","Tagetes sp. ","Airport - Aircraft - Cargo - CBP","India","CBP","NY","Final ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",848597,397613,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"4724","2020-10-08","Lactuca sativa var. capitata  - Butterhead Lettuce","Lactuca sativa var. capitata ","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",125339,67197,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4725","2019-03-18",NA,NA,"Maritime Port - Vessel - Cargo - CBP","Dominican Republic","CBP","PR","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",335539,160830,NA,NA,NA,0,NA,NA,NA,NA,2,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4726","2017-03-29","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",631616,293477,0,NA,NA,NA,NA,1,NA,NA,NA,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4727","2018-05-25","Agapanthus sp. - Agapanthus","Agapanthus sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",461448,217393,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4728","2018-02-26","Lippia graveolens - OREGANO (MEXICAN)","Lippia graveolens","Airport - Aircraft - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",497280,233346,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4729","2017-08-23","Dendrobium sp. - Dendrobium","Dendrobium sp.","Airport - Aircraft - Cargo - CBP","Thailand","CBP","HI","Tentative ID","Spodoptera litura (Fabricius) (Noctuidae)","Phytosanitary Action",567195,264595,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7308,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","litura"
"4730","2019-06-20","Capsicum sp. - Chili Pepper","Capsicum sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","NM","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",293888,142067,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4731","2019-06-20","Capsicum sp. - Chili Pepper","Capsicum sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","NM","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",293853,142051,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4732","2022-03-13","Abelmoschus esculentus - OKRA","Abelmoschus esculentus","Airport - Aircraft - Cargo - CBP","Nicaragua","CBP","FL","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",947769,445860,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4733","2022-08-15","Capsicum sp. - Chili Pepper","Capsicum sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","NM","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1053153,494683,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4734","2023-12-29","Pisum sativum var. macrocarpon  - Pisum sativum macrocarpon","Pisum sativum var. macrocarpon ","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1379004,646610,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4735","2020-03-11","Tagetes sp.  - Tagetes","Tagetes sp. ","Airport - Aircraft - Cargo - CBP","India","CBP","NJ","Final ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",110241,59679,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"4736","2019-02-01","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",353865,169156,NA,NA,NA,0,NA,NA,NA,NA,4,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4737","2023-01-27","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1159153,544033,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4738","2022-08-12","Gerbera sp.  - Gerbera","Gerbera sp. ","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1051510,493749,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4739","2024-06-18","Thymus vulgaris - THYME","Thymus vulgaris","Airport - Aircraft - Cargo - CBP","West Bank","CBP","NY","Tentative ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",1525996,724548,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"4740","2018-02-11","Mentha sp. - MINT","Mentha sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",502983,235912,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4741","2022-02-01","Brassica rapa subsp. pekinensis (Brassicaceae) - CHINESE CABBAGE","Brassica rapa subsp. pekinensis (Brassicaceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",918833,431795,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4742","2019-06-22","Mentha sp. - MINT","Mentha sp.","Airport - Aircraft - Cargo - CBP","Colombia","CBP","NY","Final ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",293112,141718,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"4743","2021-05-23","Artemisia dracunculus (Asteraceae) - TARRAGON","Artemisia dracunculus (Asteraceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",737192,343043,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4744","2018-04-19","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",477193,224368,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4745","2021-01-24",NA,NA,"Airport - Aircraft - Cargo - CBP","Dominican Republic","CBP","FL","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",250121,122232,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4746","2023-05-11","Dianthus sp. - Dianthus","Dianthus sp.","Land Border - Truck - Conveyance - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1227424,575650,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4747","2018-02-07","Gladiolus sp. - Gladiolus","Gladiolus sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",504162,236442,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4748","2017-06-29","Mentha sp. - MINT","Mentha sp.","Airport - Aircraft - Cargo - CBP","West Bank","CBP","NY","Final ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",622714,289464,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"4749","2018-08-02","Salvia officinalis - SAGE","Salvia officinalis","Airport - Aircraft - Cargo - CBP","West Bank","CBP","NY","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",431526,203935,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4750","2023-02-09","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1167900,548149,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4751","2021-10-22","Zea mays - CORN","Zea mays","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",853336,399874,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4752","2021-10-22","Zea mays - CORN","Zea mays","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",853337,399873,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4753","2019-05-24","Zea mays - CORN","Zea mays","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",305197,147157,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4754","2021-10-22","Zea mays - CORN","Zea mays","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",853329,399888,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4755","2021-10-22","Zea mays - CORN","Zea mays","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",853332,399881,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4756","2019-08-26","Chrysanthemum sp.  - Chrysanthemum","Chrysanthemum sp. ","Airport - Aircraft - Cargo - CBP","Colombia","CBP","FL","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",266037,129459,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4757","2022-05-02","Acanthocereus sp. - PITAHAYA","Acanthocereus sp.","Maritime Port - Vessel - Cargo - CBP","Ecuador","CBP","FL","Final ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",982409,461691,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"4758","2022-11-17","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1117131,524614,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4759","2024-12-11","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1649246,779827,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4760","2018-03-06","Pisum sativum var. macrocarpon  - Pisum sativum macrocarpon","Pisum sativum var. macrocarpon ","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",494165,231953,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4761","2019-03-27","Helianthus sp.  - Helianthus","Helianthus sp. ","Land Border - Truck - Conveyance - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",331589,159050,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4762","2023-08-21","Abelmoschus esculentus - OKRA","Abelmoschus esculentus","Maritime Port - Vessel - Cargo - CBP","Honduras","CBP","FL","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1295102,606575,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4763","2023-10-08","Fragaria ananassa - STRAWBERRY","Fragaria ananassa","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1327229,621626,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4764","2018-11-13","Lactuca sativa var. longifolia  - Romaine Lettuce","Lactuca sativa var. longifolia ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",384750,183022,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4765","2021-10-22","Zea mays - CORN","Zea mays","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",853334,399878,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4766","2023-08-20","Delphinium sp. - Delphinium","Delphinium sp.","Airport - Aircraft - Cargo - CBP","Ecuador","CBP","FL","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1294740,606410,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4767","2017-09-12","Zea mays - CORN","Zea mays","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",560254,261469,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4768","2017-01-14","Mentha sp. - MINT","Mentha sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera ornithogalli (Guenée) (Noctuidae)","No Phytosanitary Action",662091,307246,0,0,0,0,0,0,0,0,1,0,7310,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","ornithogalli"
"4769","2020-04-27","Mentha sp. - MINT","Mentha sp.","Airport - Aircraft - Cargo - CBP","Colombia","CBP","FL","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",98183,54198,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4770","2024-09-27","Origanum vulgare - OREGANO (EUROPEAN)","Origanum vulgare","Airport - Aircraft - Cargo - CBP","Colombia","CBP","NY","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1598057,756596,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4771","2025-02-28",NA,NA,"Airport - Aircraft - Cargo - CBP","Dominican Republic","CBP","FL","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1699123,802366,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4772","2021-06-17","Zea mays - CORN","Zea mays","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",756627,352461,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4773","2019-10-30","Gladiolus sp. - Gladiolus","Gladiolus sp.","Land Border - Truck - Conveyance - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",228249,112769,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4774","2023-07-05","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1262663,591888,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4775","2019-10-10","Gerbera sp.  - Gerbera","Gerbera sp. ","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",237985,116991,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4776",NA,NA,NA,NA,NA,NA,"AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1908060,896279,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4777","2018-12-11","Mentha sp. - MINT","Mentha sp.","Airport - Aircraft - Cargo - CBP","West Bank","CBP","NY","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",372628,177636,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"4778","2020-02-15","Astilbe sp. - Astilbe","Astilbe sp.","Airport - Aircraft - Cargo - CBP","Portugal","CBP","TX","Final ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",178679,90842,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"4779","2019-12-31","Zea mays - CORN","Zea mays","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",199910,100297,NA,NA,NA,0,NA,NA,NA,NA,18,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"4780","2024-01-11","Zea mays - CORN","Zea mays","Land Border - Truck - Conveyance - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1388235,650392,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
